difficulty,num_nodes,granularity,trial_id,worker_id,compute_time,pixel_count,iterations
hard,4,20,2,11,4.769989535,22000,804300474
hard,4,20,2,12,4.754530372,20400,796170022
hard,4,20,2,13,4.765091447,20800,803489468
hard,4,20,2,14,4.822870994,22400,813157331
hard,4,20,2,15,4.808754681,22000,810757569
hard,4,20,2,16,4.824213582,22800,813362020
hard,4,20,2,17,4.762258581,20800,802739954
hard,4,20,2,18,4.776647381,22000,805232037
hard,4,20,2,19,4.778881377,21600,805767408
hard,4,20,2,20,4.774789834,21600,805046846
hard,4,20,2,21,4.779299096,21600,805774094
hard,4,20,2,22,4.740552895,22000,798387511
hard,4,20,2,23,4.794678259,22400,808321320
hard,4,20,2,24,4.780854323,22000,805262421
hard,4,20,2,25,4.746415868,22400,800308832
hard,4,20,2,26,4.787082618,22400,806483841
hard,4,20,2,27,4.790620124,22400,806116882
hard,4,20,2,28,4.771793571,20800,803726059
hard,4,20,2,29,4.728488973,22000,797351217
hard,4,20,2,30,4.732219305,22000,796630789
hard,4,20,2,31,4.742656646,22000,799716884
hard,4,20,2,32,4.811838354,21200,810024693
hard,4,20,2,33,4.811792178,21600,811393630
hard,4,20,2,34,4.819056589,22000,811166543
hard,4,20,2,35,4.759981891,22000,802520193
hard,4,20,2,36,4.772179149,21600,803669261
hard,4,20,2,37,4.758559007,22000,802408462
hard,4,20,2,38,4.758045438,22000,801536029
hard,4,20,2,39,4.795433169,22000,808632469
hard,4,20,2,40,4.805515299,22000,809449625
hard,4,20,2,41,4.726552470,22000,797002525
hard,4,20,2,42,4.732582593,22000,796928497
hard,4,20,2,43,4.813229697,22000,811595632
hard,4,20,2,44,4.751152154,22000,800393683
hard,4,20,2,45,4.778070388,22400,805608690
hard,4,20,2,46,4.821249240,22000,812234621
hard,4,20,2,47,4.783057326,22000,806495615
hard,4,20,2,48,4.776494887,22400,804380197
hard,4,20,2,49,4.813415071,21600,811622465
hard,4,20,2,50,4.722861285,21600,795095199
hard,4,20,2,51,4.768804377,21600,804191160
hard,4,20,2,52,4.751300899,22000,799760693
hard,4,20,2,53,4.750277030,22400,801031427
hard,4,20,2,54,4.776664640,22000,804078765
hard,4,20,2,55,4.772947351,22400,804848622
hard,4,20,2,56,4.749638504,21200,799593364
hard,4,20,2,57,4.805977542,22000,808507502
hard,4,20,2,58,4.766128411,21600,802529728
hard,4,20,2,59,4.758153780,22000,802378392
hard,4,20,2,60,4.800225667,22800,809066155
hard,4,20,2,61,4.769437785,21600,804294114
hard,4,20,2,62,4.821290015,22000,811644002
hard,4,20,2,63,4.754972549,21600,801864307
hard,4,20,2,64,4.738282999,21200,797591485
hard,4,20,2,65,4.770185859,22000,804385563
hard,4,20,2,66,4.807596575,22000,809433113
hard,4,20,2,67,4.807366633,22400,810562973
hard,4,20,2,68,4.729070501,22400,796251531
hard,4,20,2,69,4.724085168,21200,796636845
hard,4,20,2,70,4.740723616,22000,798105310
hard,4,20,2,71,4.795806554,21200,808700123
hard,4,20,2,72,4.754364900,21600,800749270
hard,4,20,2,73,4.782686314,22000,806448435
hard,4,20,2,74,4.755961270,21200,801001646
hard,4,20,2,75,4.758638685,21200,802358983
hard,4,20,2,76,4.769234270,21600,803575576
hard,4,20,2,77,4.733301398,21200,798056835
hard,4,20,2,78,4.805956393,21600,809371421
hard,4,20,2,79,4.753065374,22400,801453383
hard,4,20,2,80,4.742452407,22000,799115901
hard,4,20,2,81,4.723829130,22400,796501373
hard,4,20,2,82,4.731340355,21600,796903596
hard,4,20,2,83,4.848098047,20800,817444948
hard,4,20,2,84,4.787145327,22400,806408617
hard,4,20,2,85,4.745374207,22000,800180511
hard,4,20,2,86,4.789084245,22000,805808924
hard,4,20,2,87,4.775448748,19600,805186015
hard,4,20,2,88,4.742333471,22000,798599295
hard,4,20,2,89,4.752877619,22000,801421805
hard,4,20,2,90,4.751048768,21600,799853126
hard,4,20,2,91,4.755500698,21600,801821200
hard,4,20,2,92,4.753797878,21600,800664661
hard,4,20,2,93,4.793983715,22400,808317832
hard,4,20,2,94,4.789903760,22400,806814507
hard,4,20,2,95,4.821597015,21600,812882872
hard,4,20,3,1,4.831071884,22000,814371332
hard,4,20,3,2,4.823782545,22400,813313927
hard,4,20,3,3,4.802243841,22000,809672581
hard,4,20,3,4,4.770116138,22800,800078370
hard,4,20,3,5,4.761338554,21200,802746005
hard,4,20,3,6,4.805178024,22400,810035415
hard,4,20,3,7,4.759227467,22400,802340254
hard,4,20,3,8,4.752545182,20800,792459657
hard,4,20,3,9,4.826700996,22000,813751834
hard,4,20,3,10,4.764579956,22400,801110196
hard,4,20,3,11,4.821691036,22000,812839065
hard,4,20,3,12,4.782529933,21600,805998997
hard,4,20,3,13,4.771922084,21600,804587167
hard,4,20,3,14,4.790970278,21600,807751650
hard,4,20,3,15,4.829523865,22800,814288421
hard,4,20,3,16,4.765204263,21600,803260637
hard,4,20,3,17,4.737290456,22000,798766501
hard,4,20,3,18,4.756939907,21600,801032543
hard,4,20,3,19,4.827578018,21600,813945855
hard,4,20,3,20,4.779104469,21200,805808758
hard,4,20,3,21,4.866091467,22000,819745149
hard,4,20,3,22,4.761014391,22400,802557550
hard,4,20,3,23,4.743530735,22000,799714934
hard,4,20,3,24,4.800841141,22000,808433764
hard,4,20,3,25,4.809795619,22000,810991725
hard,4,20,3,26,4.757555809,21600,801362474
hard,4,20,3,27,4.798150936,22000,809085638
hard,4,20,3,28,4.781817471,20000,805343020
hard,4,20,3,29,4.752274745,21600,801229863
hard,4,20,3,30,4.764337066,22400,801993250
hard,4,20,3,31,4.745212728,21600,800120369
hard,4,20,3,32,4.809583171,22400,809779782
hard,4,20,3,33,4.809500546,20800,810941976
hard,4,20,3,34,4.781334808,22000,805177502
hard,4,20,3,35,4.789261613,21600,807367532
hard,4,20,3,36,4.757536415,22000,801132065
hard,4,20,3,37,4.809336268,22000,810975134
hard,4,20,3,38,4.784569279,22400,805166179
hard,4,20,3,39,4.773414535,21600,804256680
hard,4,20,3,40,4.788911679,21200,806684631
hard,4,20,3,41,4.732725965,21600,798057750
hard,4,20,3,42,4.756498128,21600,801563748
hard,4,20,3,43,4.741597984,21200,799528924
hard,4,20,3,44,4.793272247,21600,807469673
hard,4,20,3,45,4.756342468,22800,801953695
hard,4,20,3,46,4.730056405,21600,796459021
hard,4,20,3,47,4.762506292,22000,803055814
hard,4,20,3,48,4.758528957,22000,801731308
hard,4,20,3,49,4.763195071,22000,803137992
hard,4,20,3,50,4.744265298,21600,799036303
hard,4,20,3,51,4.757536224,22000,802271625
hard,4,20,3,52,4.794734553,22400,807742738
hard,4,20,3,53,4.729651583,22000,797482654
hard,4,20,3,54,4.759319518,21200,801302997
hard,4,20,3,55,4.822693656,21600,813202519
hard,4,20,3,56,4.806462499,22800,809888705
hard,4,20,3,57,4.770746336,22400,804420606
hard,4,20,3,58,4.754485390,21200,800542329
hard,4,20,3,59,4.778536096,22000,805688178
hard,4,20,3,60,4.811108395,22400,810495732
hard,4,20,3,61,4.756686571,22000,802147379
hard,4,20,3,62,4.749439468,21200,799858250
hard,4,20,3,63,4.756089508,22000,801991562
hard,4,20,3,64,4.736225446,21600,797031411
hard,4,20,3,65,4.748422770,22400,800709164
hard,4,20,3,66,4.747556508,21600,799834918
hard,4,20,3,67,4.781528358,22000,806268323
hard,4,20,3,68,4.759485152,22000,801761943
hard,4,20,3,69,4.767368394,22400,803901358
hard,4,20,3,70,4.764828928,21600,801921604
hard,4,20,3,71,4.819135604,20000,812590700
hard,4,20,3,72,4.766383397,21200,802950314
hard,4,20,3,73,4.725180954,20800,796733849
hard,4,20,3,74,4.755305566,22400,800797698
hard,4,20,3,75,4.825856445,21600,813745461
hard,4,20,3,76,4.792387419,22000,806636175
hard,4,20,3,77,4.719659663,21600,795811126
hard,4,20,3,78,4.736873547,19600,797737364
hard,4,20,3,79,4.773826899,21200,804922149
hard,4,20,3,80,4.750661952,22000,799551786
hard,4,20,3,81,4.770616060,22400,804432539
hard,4,20,3,82,4.799808427,22400,808197068
hard,4,20,3,83,4.722616766,22000,796315920
hard,4,20,3,84,4.801611549,22400,808610625
hard,4,20,3,85,4.722728330,22000,796319914
hard,4,20,3,86,4.756732779,22000,801608638
hard,4,20,3,87,4.833757241,22400,815051276
hard,4,20,3,88,4.774314598,22400,804290860
hard,4,20,3,89,4.803364260,22000,809976358
hard,4,20,3,90,4.744782513,22000,799147943
hard,4,20,3,91,4.727627261,21200,797156495
hard,4,20,3,92,4.796354364,22000,807676547
hard,4,20,3,93,4.804449590,22400,810139670
hard,4,20,3,94,4.732366937,21600,796946425
hard,4,20,3,95,4.769549615,21600,804233952
hard,4,20,4,1,4.744473892,22000,799851634
hard,4,20,4,2,4.788700375,21200,806903614
hard,4,20,4,3,4.760741625,21600,802653150
hard,4,20,4,4,4.777374605,21600,805112682
hard,4,20,4,5,4.757385832,21200,802166643
hard,4,20,4,6,4.767367236,22000,803778019
hard,4,20,4,7,4.827003694,22000,813922307
hard,4,20,4,8,4.763672485,22000,800886583
hard,4,20,4,9,4.775424340,22400,805102033
hard,4,20,4,10,4.769036563,22400,803291599
hard,4,20,4,11,4.783090622,22400,805695582
hard,4,20,4,12,4.793163751,22400,805278750
hard,4,20,4,13,4.827390364,22400,813930701
hard,4,20,4,14,4.806509274,22000,807035569
hard,4,20,4,15,4.806019541,22000,810274784
hard,4,20,4,16,4.829080421,21600,808520699
hard,4,20,4,17,4.740545999,21600,799282883
hard,4,20,4,18,4.770732823,22000,803226440
hard,4,20,4,19,4.831143399,22000,814367201
hard,4,20,4,20,4.738625968,20800,796856100
hard,4,20,4,21,4.770658191,21600,804343092
hard,4,20,4,22,4.866644109,22000,820569087
hard,4,20,4,23,4.750574120,22000,800954054
hard,4,20,4,24,4.809384597,22400,809922680
hard,4,20,4,25,4.760818918,22400,802757904
hard,4,20,4,26,4.793057401,21600,806937811
hard,4,20,4,27,4.796989365,21600,808800395
hard,4,20,4,28,4.803750032,22000,809235256
hard,4,20,4,29,4.807688270,22000,809978677
hard,4,20,4,30,4.779909779,21600,804973875
hard,4,20,4,31,4.743827813,21200,799829707
hard,4,20,4,32,4.750103977,22000,800126810
hard,4,20,4,33,4.767034598,20400,803815046
hard,4,20,4,34,4.810771195,22000,809874117
hard,4,20,4,35,4.750167206,21600,800922990
hard,4,20,4,36,4.784626221,22000,805640784
hard,4,20,4,37,4.738794288,21600,799047311
hard,4,20,4,38,4.769764606,20800,803435467
hard,4,20,4,39,4.723763421,22000,796494654
hard,4,20,4,40,4.820935451,22000,812520807
hard,4,20,4,41,4.749867397,20400,800858328
hard,4,20,4,42,4.778391721,22400,804934699
hard,4,20,4,43,4.809396779,22000,810916522
hard,4,20,4,44,4.733759151,21600,797601329
hard,4,20,4,45,4.731703044,22000,797840235
hard,4,20,4,46,4.801044473,20000,808393784
hard,4,20,4,47,4.778179678,21600,805593994
hard,4,20,4,48,4.838612099,21200,814927348
hard,4,20,4,49,4.729829219,21200,797553241
hard,4,20,4,50,4.773547744,22000,803762482
hard,4,20,4,51,4.781996060,22400,806331104
hard,4,20,4,52,4.727288424,21600,796156407
hard,4,20,4,53,4.750191859,22000,800978681
hard,4,20,4,54,4.807553641,22000,809949461
hard,4,20,4,55,4.771828419,22000,804712063
hard,4,20,4,56,4.750030556,22000,799814703
hard,4,20,4,57,4.745664447,21600,799724659
hard,4,20,4,58,4.728355727,21200,796196183
hard,4,20,4,59,4.771157714,22000,803904349
hard,4,20,4,60,4.776688058,22000,804272946
hard,4,20,4,61,4.764824116,21600,803447377
hard,4,20,4,62,4.810478037,22400,810715795
hard,4,20,4,63,4.778441108,22000,805724689
hard,4,20,4,64,4.743286034,22400,798829554
hard,4,20,4,65,4.808026232,22400,810671650
hard,4,20,4,66,4.791579003,22400,806353933
hard,4,20,4,67,4.784390469,21600,806784650
hard,4,20,4,68,4.786119862,22400,806705067
hard,4,20,4,69,4.757538028,21600,801982857
hard,4,20,4,70,4.758086347,21600,800712807
hard,4,20,4,71,4.753751014,21200,801478274
hard,4,20,4,72,4.805979394,22000,809100988
hard,4,20,4,73,4.743287863,21600,799826866
hard,4,20,4,74,4.801506403,21600,809048651
hard,4,20,4,75,4.756124105,21600,802071733
hard,4,20,4,76,4.760939449,21200,801622939
hard,4,20,4,77,4.734487147,21600,798332896
hard,4,20,4,78,4.827174962,22400,812278926
hard,4,20,4,79,4.754150977,22400,801582470
hard,4,20,4,80,4.820549460,21600,812310025
hard,4,20,4,81,4.725859930,22000,796882572
hard,4,20,4,82,4.751833643,22400,799984125
hard,4,20,4,83,4.737732282,21200,797546815
hard,4,20,4,84,4.804966521,22000,808753135
hard,4,20,4,85,4.753591589,22800,801595383
hard,4,20,4,86,4.805870423,22000,809891324
hard,4,20,4,87,4.746195716,22800,800419245
hard,4,20,4,88,4.755207602,21200,801221026
hard,4,20,4,89,4.764555010,21600,803451203
hard,4,20,4,90,4.805164638,22000,809323834
hard,4,20,4,91,4.752643419,22000,801475729
hard,4,20,4,92,4.754173002,22000,800763799
hard,4,20,4,93,4.758732558,21600,802219365
hard,4,20,4,94,4.746000606,22400,798914905
hard,4,20,4,95,4.791827555,22400,807492835
hard,4,20,5,1,4.822399323,22400,812679751
hard,4,20,5,2,4.788053202,21600,807345357
hard,4,20,5,3,4.791334594,22400,807836561
hard,4,20,5,4,4.815302090,22000,811993781
hard,4,20,5,5,4.756903868,21600,801784330
hard,4,20,5,6,4.754432916,21600,801778843
hard,4,20,5,7,4.808591240,22000,810842166
hard,4,20,5,8,4.829194491,22000,810090203
hard,4,20,5,9,4.741131792,21200,799398839
hard,4,20,5,10,4.778150438,21200,805632341
hard,4,20,5,11,4.753408946,22400,801494465
hard,4,20,5,12,4.773303229,22000,804304097
hard,4,20,5,13,4.741322367,22400,799441151
hard,4,20,5,14,4.849298280,22000,817674478
hard,4,20,5,15,4.780052372,21200,806023027
hard,4,20,5,16,4.825311046,20000,813571399
hard,4,20,5,17,4.821580356,22400,813025542
hard,4,20,5,18,4.786171799,22400,794901585
hard,4,20,5,19,4.829124672,22400,814224656
hard,4,20,5,20,4.792319960,22000,807189496
hard,4,20,5,21,4.764672974,22000,803387098
hard,4,20,5,22,4.769704598,22400,801040282
hard,4,20,5,23,4.761014277,22000,802782745
hard,4,20,5,24,4.791466107,22400,807265570
hard,4,20,5,25,4.777967168,21200,805633452
hard,4,20,5,26,4.814103829,22400,810407904
hard,4,20,5,27,4.807450746,22400,810638490
hard,4,20,5,28,4.729490307,22000,796393964
hard,4,20,5,29,4.765577622,21200,803621260
hard,4,20,5,30,4.758790565,22000,802088643
hard,4,20,5,31,4.798200354,22000,809166898
hard,4,20,5,32,4.746505967,21600,800000876
hard,4,20,5,33,4.740127574,21600,799268223
hard,4,20,5,34,4.806976057,21600,809416927
hard,4,20,5,35,4.782179964,21200,806461508
hard,4,20,5,36,4.752903342,21200,799701896
hard,4,20,5,37,4.767149809,22000,803825487
hard,4,20,5,38,4.781127356,22400,805150758
hard,4,20,5,39,4.765398716,21200,803570102
hard,4,20,5,40,4.816279020,22000,811051088
hard,4,20,5,41,4.758911815,22000,802464933
hard,4,20,5,42,4.749726698,22800,799452532
hard,4,20,5,43,4.759119951,22000,802574571
hard,4,20,5,44,4.759974127,21600,801857805
hard,4,20,5,45,4.810644532,19200,810903044
hard,4,20,5,46,4.802536222,22000,809335894
hard,4,20,5,47,4.732935819,22000,798110633
hard,4,20,5,48,4.768030266,22000,803048722
hard,4,20,5,49,4.828046083,22400,814140140
hard,4,20,5,50,4.725132228,21600,795849290
hard,4,20,5,51,4.814735780,21600,810987713
hard,4,20,5,52,4.776740055,22000,804603856
hard,4,20,5,53,4.789402571,22400,807582615
hard,4,20,5,54,4.749021548,21600,799509636
hard,4,20,5,55,4.808380113,22400,810676865
hard,4,20,5,56,4.732926270,22000,797231319
hard,4,20,5,57,4.751286160,22000,801190954
hard,4,20,5,58,4.756714981,22400,800986571
hard,4,20,5,59,4.760442166,21600,802734178
hard,4,20,5,60,4.783386210,22400,804961838
hard,4,20,5,61,4.726503863,21600,797028792
hard,4,20,5,62,4.742477385,22000,798578919
hard,4,20,5,63,4.815127182,22000,811768401
hard,4,20,5,64,4.809054231,22000,810165652
hard,4,20,5,65,4.743973325,22000,799968414
hard,4,20,5,66,4.756211241,22400,800690131
hard,4,20,5,67,4.781764746,22400,806277707
hard,4,20,5,68,4.754002495,21600,800619458
hard,4,20,5,69,4.744634909,22000,800105674
hard,4,20,5,70,4.752924043,22000,800774891
hard,4,20,5,71,4.736774414,21200,798610025
hard,4,20,5,72,4.751488343,20800,800561318
hard,4,20,5,73,4.790636751,22000,807851250
hard,4,20,5,74,4.761855121,21600,801838523
hard,4,20,5,75,4.774772258,21200,805197738
hard,4,20,5,76,4.749885083,20400,800174129
hard,4,20,5,77,4.770178539,21600,804364358
hard,4,20,5,78,4.792393757,21600,807131734
hard,4,20,5,79,4.757283265,21200,802121443
hard,4,20,5,80,4.725420288,22400,796003643
hard,4,20,5,81,4.784984510,20800,806901365
hard,4,20,5,82,4.752064631,22400,800307715
hard,4,20,5,83,4.788727044,22400,807524902
hard,4,20,5,84,4.796229021,22400,807498770
hard,4,20,5,85,4.846637378,22400,817248977
hard,4,20,5,86,4.751683044,22000,800598210
hard,4,20,5,87,4.819124042,22400,812640831
hard,4,20,5,88,4.728981495,21200,796095217
hard,4,20,5,89,4.791526997,22000,808048866
hard,4,20,5,90,4.720716654,21600,794739127
hard,4,20,5,91,4.728253867,21200,797318753
hard,4,20,5,92,4.740897634,22000,798530703
hard,4,20,5,93,4.803886956,22000,810039254
hard,4,20,5,94,4.764801644,20800,803195983
hard,4,20,5,95,4.752771332,22000,801428236
hard,4,20,6,1,4.781194007,22000,806187548
hard,4,20,6,2,4.806583358,21600,799828538
hard,4,20,6,3,4.766328121,22400,802879575
hard,4,20,6,4,4.756899973,22000,802035966
hard,4,20,6,5,4.821770955,22000,813009086
hard,4,20,6,6,4.755500655,22000,801859425
hard,4,20,6,7,4.773318199,21600,804845172
hard,4,20,6,8,4.800394604,22000,809446622
hard,4,20,6,9,4.788345542,22000,807172645
hard,4,20,6,10,4.760862587,20800,798402652
hard,4,20,6,11,4.759741116,22000,802505963
hard,4,20,6,12,4.775081726,22000,805192017
hard,4,20,6,13,4.821118368,22000,812921691
hard,4,20,6,14,4.775205284,22000,805142329
hard,4,20,6,15,4.809523272,23200,810798228
hard,4,20,6,16,4.765789163,21600,803636324
hard,4,20,6,17,4.808740997,22400,810747586
hard,4,20,6,18,4.837425335,22000,814749711
hard,4,20,6,19,4.763249917,22000,803165853
hard,4,20,6,20,4.780269350,20800,805722947
hard,4,20,6,21,4.830860756,22400,814635627
hard,4,20,6,22,4.822698429,21600,810377220
hard,4,20,6,23,4.775218910,21600,805139840
hard,4,20,6,24,4.759357555,22000,801824641
hard,4,20,6,25,4.788925053,21600,807585739
hard,4,20,6,26,4.732133386,21600,796172620
hard,4,20,6,27,4.726402509,22000,796960406
hard,4,20,6,28,4.781669145,22800,805428729
hard,4,20,6,29,4.818267628,22800,812516498
hard,4,20,6,30,4.763230019,19200,802312397
hard,4,20,6,31,4.752191319,21200,801382657
hard,4,20,6,32,4.738621243,21600,797966416
hard,4,20,6,33,4.811886301,22000,811417485
hard,4,20,6,34,4.758664903,22000,801565612
hard,4,20,6,35,4.728445574,22000,797326316
hard,4,20,6,36,4.815220925,22400,810687067
hard,4,20,6,37,4.783516818,22000,806618852
hard,4,20,6,38,4.760052423,21600,802185161
hard,4,20,6,39,4.773777235,22400,804898888
hard,4,20,6,40,4.754698357,22000,800698399
hard,4,20,6,41,4.771516117,22400,804597304
hard,4,20,6,42,4.758934162,22000,801234825
hard,4,20,6,43,4.726951383,21600,797062081
hard,4,20,6,44,4.748702517,22000,799944998
hard,4,20,6,45,4.790853220,22400,807730123
hard,4,20,6,46,4.732812058,21600,797518063
hard,4,20,6,47,4.819116014,21200,812659396
hard,4,20,6,48,4.769717517,22000,803344011
hard,4,20,6,49,4.757546475,22000,802303374
hard,4,20,6,50,4.777413189,21600,804486548
hard,4,20,6,51,4.748512835,21600,800737371
hard,4,20,6,52,4.756392831,22000,801473232
hard,4,20,6,53,4.826871740,22000,813957795
hard,4,20,6,54,4.750478264,22000,800272764
hard,4,20,6,55,4.805499320,22000,810358668
hard,4,20,6,56,4.805513279,21600,809295013
hard,4,20,6,57,4.753878813,21600,801665098
hard,4,20,6,58,4.759037983,21200,801101620
hard,4,20,6,59,4.762970489,21600,803092313
hard,4,20,6,60,4.808234060,21600,809780620
hard,4,20,6,61,4.720622054,22000,796038800
hard,4,20,6,62,4.812584594,22000,810734309
hard,4,20,6,63,4.769617009,21600,804297739
hard,4,20,6,64,4.801842716,22000,808284330
hard,4,20,6,65,4.762415840,21200,803185222
hard,4,20,6,66,4.794826454,22800,807407494
hard,4,20,6,67,4.809138955,22000,810898443
hard,4,20,6,68,4.726408327,22400,796130422
hard,4,20,6,69,4.723900557,21600,796636014
hard,4,20,6,70,4.797741885,22400,807624153
hard,4,20,6,71,4.729840856,21200,797544307
hard,4,20,6,72,4.729600639,21600,796317511
hard,4,20,6,73,4.734124519,22400,798253485
hard,4,20,6,74,4.791919017,21200,806649981
hard,4,20,6,75,4.806736672,19200,810613845
hard,4,20,6,76,4.742309238,21600,798287389
hard,4,20,6,77,4.776360054,22800,805440090
hard,4,20,6,78,4.764143410,22000,802428738
hard,4,20,6,79,4.773241718,22000,804831688
hard,4,20,6,80,4.787893270,21600,806081112
hard,4,20,6,81,4.805220459,22400,810293988
hard,4,20,6,82,4.836044865,21600,814286174
hard,4,20,6,83,4.750953266,22400,801116334
hard,4,20,6,84,4.740842041,21600,798478823
hard,4,20,6,85,4.735436024,22400,798492847
hard,4,20,6,86,4.752117474,21600,800313614
hard,4,20,6,87,4.849059716,20000,817681273
hard,4,20,6,88,4.746205097,22000,799758796
hard,4,20,6,89,4.772709279,22000,804196815
hard,4,20,6,90,4.773639898,22400,803926415
hard,4,20,6,91,4.753312608,21200,801554346
hard,4,20,6,92,4.734289743,22000,797495591
hard,4,20,6,93,4.788563000,22000,807461912
hard,4,20,6,94,4.803500535,21600,809192598
hard,4,20,6,95,4.742634428,21600,799757194
hard,4,20,7,1,4.752472170,22000,801276728
hard,4,20,7,2,4.771410972,22400,798715656
hard,4,20,7,3,4.785305716,22000,806815381
hard,4,20,7,4,4.783426950,22000,806397679
hard,4,20,7,5,4.776415131,22000,805330503
hard,4,20,7,6,4.866429922,22000,820586067
hard,4,20,7,7,4.823173460,22400,813066006
hard,4,20,7,8,4.756484389,22000,801908175
hard,4,20,7,9,4.774740490,22000,805047374
hard,4,20,7,10,4.789769163,22400,805945629
hard,4,20,7,11,4.808228572,22400,810647237
hard,4,20,7,12,4.754625590,22400,801592793
hard,4,20,7,13,4.762563365,22400,802974106
hard,4,20,7,14,4.817532578,22400,811872444
hard,4,20,7,15,4.828106441,22000,813995911
hard,4,20,7,16,4.744424984,21200,799229178
hard,4,20,7,17,4.822081702,22800,813087551
hard,4,20,7,18,4.779754047,19600,805860526
hard,4,20,7,19,4.761565262,21200,802347656
hard,4,20,7,20,4.787908225,20400,796372798
hard,4,20,7,21,4.760449212,22000,802575754
hard,4,20,7,22,4.824963822,21200,813433250
hard,4,20,7,23,4.791630419,21600,807933589
hard,4,20,7,24,4.752792653,22000,800094363
hard,4,20,7,25,4.743137061,20800,799804014
hard,4,20,7,26,4.796921744,21200,808018170
hard,4,20,7,27,4.819574146,21600,812730223
hard,4,20,7,28,4.781269175,22400,805017464
hard,4,20,7,29,4.771075378,22000,803644658
hard,4,20,7,30,4.812458643,22000,810515677
hard,4,20,7,31,4.759620285,21600,802550855
hard,4,20,7,32,4.759665916,22000,802195365
hard,4,20,7,33,4.755960581,22000,801962132
hard,4,20,7,34,4.806281941,22000,809028507
hard,4,20,7,35,4.793849778,21600,808352824
hard,4,20,7,36,4.757018509,22000,801249430
hard,4,20,7,37,4.728326787,22000,797269928
hard,4,20,7,38,4.764489963,21600,801874882
hard,4,20,7,39,4.738491377,22000,798936443
hard,4,20,7,40,4.820654419,21200,811800938
hard,4,20,7,41,4.797182941,22000,808582091
hard,4,20,7,42,4.750589108,22400,799333823
hard,4,20,7,43,4.826908234,22000,813902836
hard,4,20,7,44,4.760474466,22400,801787440
hard,4,20,7,45,4.756737527,21600,801384441
hard,4,20,7,46,4.749187556,21600,799686475
hard,4,20,7,47,4.786874232,22000,807092695
hard,4,20,7,48,4.759854047,22000,801708063
hard,4,20,7,49,4.754387199,21200,801878503
hard,4,20,7,50,4.731688937,20800,797416670
hard,4,20,7,51,4.807157010,22000,810660757
hard,4,20,7,52,4.809047326,20000,809781347
hard,4,20,7,53,4.783933028,22000,806822857
hard,4,20,7,54,4.807611970,22000,809006637
hard,4,20,7,55,4.757444660,22000,802303478
hard,4,20,7,56,4.778120432,22000,804533984
hard,4,20,7,57,4.775389655,21600,805370412
hard,4,20,7,58,4.750928821,22000,800173294
hard,4,20,7,59,4.794865081,22000,808568365
hard,4,20,7,60,4.765738657,22000,802294779
hard,4,20,7,61,4.754435849,22000,801810425
hard,4,20,7,62,4.722910608,20800,795087638
hard,4,20,7,63,4.772381377,21600,803844950
hard,4,20,7,64,4.726264580,22000,796436233
hard,4,20,7,65,4.762632101,22000,803231455
hard,4,20,7,66,4.787089344,22400,806654429
hard,4,20,7,67,4.742789430,22000,799831204
hard,4,20,7,68,4.730066497,22400,796391038
hard,4,20,7,69,4.836988797,21200,815329180
hard,4,20,7,70,4.726989483,22400,796030339
hard,4,20,7,71,4.819693819,22000,812827034
hard,4,20,7,72,4.805996814,21600,808858744
hard,4,20,7,73,4.724546591,21600,796704842
hard,4,20,7,74,4.815702306,21600,811429175
hard,4,20,7,75,4.796847277,22400,808901729
hard,4,20,7,76,4.732130431,21600,797553241
hard,4,20,7,77,4.791696385,21600,808002931
hard,4,20,7,78,4.766078161,21200,802790446
hard,4,20,7,79,4.756868912,21200,802159624
hard,4,20,7,80,4.809733059,21600,810043708
hard,4,20,7,81,4.776527857,22000,805401115
hard,4,20,7,82,4.753847289,21600,800676702
hard,4,20,7,83,4.771128751,22400,804517839
hard,4,20,7,84,4.804238617,22000,808989442
hard,4,20,7,85,4.733016433,22000,797907543
hard,4,20,7,86,4.745942189,22400,798593398
hard,4,20,7,87,4.720903875,22400,796059828
hard,4,20,7,88,4.748475568,22400,799409725
hard,4,20,7,89,4.753581832,22000,801516619
hard,4,20,7,90,4.783569468,21600,805450644
hard,4,20,7,91,4.778925283,22000,805855908
hard,4,20,7,92,4.739910817,22000,798581583
hard,4,20,7,93,4.808343795,22000,810823605
hard,4,20,7,94,4.743539024,21600,798676230
hard,4,20,7,95,4.753238539,21600,801532100
hard,4,20,8,1,4.823781152,22400,813225659
hard,4,20,8,2,4.760181992,22400,802469498
hard,4,20,8,3,4.740198439,22000,798479685
hard,4,20,8,4,4.793735242,20400,807133513
hard,4,20,8,5,4.822975609,22000,812627366
hard,4,20,8,6,4.835485447,21200,805051037
hard,4,20,8,7,4.765620487,20400,803393538
hard,4,20,8,8,4.779374367,22400,805729552
hard,4,20,8,9,4.788906716,22000,806097826
hard,4,20,8,10,4.789579030,22000,805175495
hard,4,20,8,11,4.814629084,22000,811724155
hard,4,20,8,12,4.829404172,22000,812521553
hard,4,20,8,13,4.752789530,22400,801251838
hard,4,20,8,14,4.743642677,21600,797716250
hard,4,20,8,15,4.763172174,22400,802989350
hard,4,20,8,16,4.826219590,22000,812994191
hard,4,20,8,17,4.826775822,22000,813806137
hard,4,20,8,18,4.818922245,22000,812432049
hard,4,20,8,19,4.768184512,22000,803835123
hard,4,20,8,20,4.795403699,22000,806737096
hard,4,20,8,21,4.824736081,21200,813372075
